-8.719761168	0.008897963	0.027233334	-10.46092191	-10.23106825	0.50	0	NaN	0.003554924	0.00	0.0046132
-8.712349013	0.012989358	0.027166667	-10.4510164	-10.22650792	3.23	0	NaN	0	0.00	-0.010874
-8.706887132	0.011949675	0.028399999	-10.43400215	-10.20648306	-4.40	0	NaN	0	-0.23	0.016358
-8.708635689	0.012920504	0.028133333	-10.42995382	-10.20323514	-3.78	0	NaN	0	-0.15	-0.0098477
-8.698943838	0.012214719	0.029066668	-10.40776661	-10.20817975	4.38	0	NaN	0	0.10	-0.014191
-8.689593881	0.010313934	0.029400001	-10.39189079	-10.21166599	-5.87	0	NaN	0	0.00	-0.0051971
-8.674786361	0.013545098	0.032933333	-10.38782324	-10.17702221	4.70	0	NaN	-0.011616492	0.00	0.037326
-8.671113587	0.01383733	0.034966667	-10.38529833	-10.18144571	3.69	0	NaN	0	0.00	-0.021404
-8.652162468	0.014764129	0.0353	-10.40378984	-10.17763397	-1.13	0	NaN	-0.007261247	0.00	-0.0030468
-8.643695049	0.014523944	0.034766667	-10.44200193	-10.17282178	5.14	0	NaN	0	-1.29	0.0026346
-8.633795653	0.0106849	0.034966667	-10.42510779	-10.16923213	0.22	0	NaN	0	0.00	0.0060859
-8.634822131	0.012581501	0.036833334	-10.41773981	-10.17852885	-0.68	0	NaN	0	0.00	-0.0081225
-8.613293575	0.011571971	0.038900001	-10.37489574	-10.18285863	7.14	0	NaN	0.003256365	0.00	-0.010085
-8.602516877	0.0163282	0.038733335	-10.36601133	-10.17195222	-1.36	0	NaN	0.002012362	0.00	0.0044012
-8.585614183	0.017029692	0.038666666	-10.38623798	-10.13510906	-2.92	0	NaN	0.019771219	-0.25	0.025815
-8.565142654	0.017689397	0.04166667	-10.36806791	-10.10983304	2.52	0	NaN	0	0.00	0.0027137
-8.543421193	0.023895656	0.046100001	-10.30426748	-10.09342571	1.35	0	NaN	0	0.00	0.0034203
-8.54270561	0.026532773	0.045866666	-10.279703	-10.07850275	-1.19	0.1	NaN	0.001297353	0.12	0.0016312
-8.539140457	0.032195927	0.050433335	-10.27559251	-10.04745073	-2.36	0.3	NaN	0.014104372	0.00	0.013561
-8.53429773	0.035072205	0.0521	-10.26885748	-10.03732227	-3.54	0.4	NaN	0.027487076	0.00	-0.0073813
-8.527937976	0.028303747	0.045133333	-10.27031353	-9.995988422	-7.91	0.2	NaN	0.048085265	0.00	0.03547
-8.530128243	0.025343552	0.036599998	-10.27033907	-9.99784451	-3.43	0	NaN	0.007336757	0.00	-0.012239
-8.524931378	0.026721012	0.043000002	-10.25821908	-9.987928749	2.22	0.7	NaN	0.004621184	-0.19	0.0065139
-8.520316753	0.029467301	0.047533331	-10.24352909	-9.978943503	-2.61	0	NaN	-0.011947431	0.00	0.007937
